id,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
SP2426,9,41,Yes,7,7,32.0
SP365,7,82,Yes,8,4,70.0
SP4066,5,70,Yes,5,3,53.0
SP8988,9,82,Yes,5,1,78.0
SP7197,9,91,Yes,5,9,93.0
SP5834,9,92,Yes,7,2,89.0
SP2711,2,76,No,6,9,57.0
SP9850,8,61,No,6,0,53.0
SP4985,4,51,Yes,9,5,33.0
SP8935,7,41,Yes,5,6,32.0
SP521,3,87,No,8,0,65.0
SP2357,6,44,Yes,5,6,33.0
SP9717,7,90,Yes,7,2,83.0
SP1888,3,86,Yes,9,0,71.0
SP4628,3,66,Yes,4,4,43.0
SP3720,3,78,Yes,5,5,60.0
SP6834,9,74,No,5,5,69.0
SP8824,6,79,Yes,8,2,66.0
SP5034,3,82,No,4,8,60.0
SP7863,7,75,No,8,6,66.0
SP827,5,76,No,9,8,65.0
SP7613,2,80,No,8,6,58.0
SP7841,7,87,No,6,7,81.0
SP4825,2,86,Yes,7,7,66.0
SP2514,9,82,No,9,5,80.0
SP6237,6,92,Yes,5,3,80.0
SP4106,8,88,No,9,2,83.0
SP7194,9,96,Yes,8,9,99.0
SP1755,6,83,No,7,0,68.0
SP6526,9,71,Yes,9,5,69.0
SP450,3,84,No,9,0,67.0
SP8510,1,54,Yes,7,6,29.0
SP1395,3,54,Yes,4,5,30.0
SP8063,9,85,Yes,4,0,82.0
SP4344,2,68,Yes,5,1,44.0
SP7061,8,45,No,9,0,38.0
SP4442,9,72,No,9,5,68.0
SP2373,3,66,No,8,1,48.0
SP9299,7,86,No,9,1,78.0
SP6283,1,90,Yes,9,3,67.0
SP8162,8,96,Yes,8,5,92.0
SP6647,3,51,No,5,7,30.0
SP3771,5,95,Yes,4,4,81.0
SP390,7,88,No,8,8,79.0
SP3067,9,61,No,8,2,57.0
SP6401,3,60,No,6,8,39.0
SP9003,4,48,No,7,4,27.0
SP6087,3,74,Yes,8,8,55.0
SP3536,3,75,No,4,5,54.0
SP8761,7,50,No,7,2,42.0
SP6029,1,85,Yes,7,8,59.0
SP9862,5,76,Yes,8,5,63.0
SP548,3,78,No,9,5,59.0
SP208,2,65,No,6,0,40.0
SP8013,8,81,No,4,5,74.0
SP5833,3,41,Yes,6,1,20.0
SP7242,9,56,Yes,6,6,53.0
SP2903,7,93,Yes,6,1,84.0
SP7622,7,46,No,6,4,37.0
SP737,5,89,No,5,9,75.0
SP4966,5,62,No,8,8,47.0
SP5545,3,76,Yes,5,9,56.0
SP4550,7,69,Yes,4,2,59.0
SP9750,3,92,No,8,2,73.0
SP1196,1,45,No,5,0,16.0
SP2509,1,54,No,9,8,34.0
SP5986,6,44,No,9,3,34.0
SP6469,8,95,No,5,2,90.0
SP4439,6,58,Yes,9,2,47.0
SP4778,1,50,No,6,6,22.0
SP5644,2,82,Yes,5,3,61.0
SP9053,3,76,No,7,0,52.0
SP3058,9,57,Yes,5,9,52.0
SP571,8,68,Yes,5,5,57.0
SP866,9,93,Yes,7,9,95.0
SP189,5,74,Yes,6,5,61.0
SP5084,9,44,No,7,9,40.0
SP7763,5,65,Yes,6,6,54.0
SP4494,5,59,No,7,3,45.0
SP3252,9,80,Yes,6,1,77.0
SP5655,5,93,No,8,5,77.0
SP9734,7,69,No,8,5,62.0
SP3432,5,65,Yes,8,0,52.0
SP5461,4,93,Yes,7,1,73.0
SP4142,7,84,No,6,9,74.0
SP5333,8,54,No,4,6,46.0
SP6454,6,68,No,8,1,55.0
SP5280,9,82,No,6,5,82.0
SP3842,9,69,No,5,0,63.0
SP5599,3,60,Yes,9,1,40.0
SP6774,3,96,Yes,9,4,80.0
SP9089,9,87,Yes,7,6,84.0
SP8496,2,44,Yes,5,1,18.0
SP3417,5,96,Yes,7,3,83.0
SP403,1,92,Yes,9,9,71.0
SP1459,5,61,Yes,7,4,49.0
SP7299,7,94,Yes,7,4,86.0
SP6381,1,68,Yes,5,8,40.0
SP8105,3,56,Yes,5,8,35.0
SP8090,4,97,Yes,9,3,85.0
SP2608,3,44,No,6,9,26.0
SP8521,7,53,No,6,0,43.0
SP2457,4,50,Yes,9,8,36.0
SP2551,6,46,No,6,2,27.0
SP7999,2,68,Yes,7,4,46.0
SP8937,1,49,No,7,9,28.0
SP1154,4,51,No,5,9,36.0
SP3114,4,60,No,5,7,39.0
SP9784,6,83,Yes,6,6,71.0
SP121,5,66,No,5,6,51.0
SP8486,3,79,No,9,5,63.0
SP7040,4,97,No,7,7,81.0
SP8631,3,81,No,6,2,60.0
SP5238,8,55,No,6,2,48.0
SP2904,4,40,No,9,3,27.0
SP8003,1,46,No,8,1,18.0
SP4884,8,67,Yes,5,3,60.0
SP1051,4,90,No,4,1,70.0
SP2098,8,89,No,8,1,87.0
SP6561,7,45,Yes,7,5,36.0
SP8292,2,70,Yes,8,8,49.0
SP5653,4,61,Yes,8,0,44.0
SP4289,4,94,Yes,8,1,78.0
SP9744,6,74,No,7,0,60.0
SP3152,7,84,No,7,9,76.0
SP2209,9,99,No,8,0,97.0
SP6746,8,69,Yes,5,5,62.0
SP8266,9,50,No,8,1,47.0
SP4301,3,50,Yes,5,5,30.0
SP2051,1,72,No,6,4,51.0
SP3405,1,69,No,4,3,37.0
SP4425,7,81,No,6,0,70.0
SP3743,3,40,No,8,8,18.0
SP2988,9,42,No,5,0,37.0
SP1599,8,75,Yes,6,1,71.0
SP9656,8,51,Yes,4,6,40.0
SP3272,5,49,Yes,5,0,31.0
SP3943,6,91,No,6,2,77.0
SP3585,7,79,No,5,1,67.0
SP6445,8,52,Yes,9,2,50.0
SP6716,5,41,No,8,4,26.0
SP6770,2,88,No,4,3,66.0
SP754,8,89,No,8,2,82.0
SP6932,1,85,No,8,8,58.0
SP4921,1,93,Yes,4,8,67.0
SP5222,4,66,No,6,9,49.0
SP7166,3,63,No,6,9,41.0
SP1767,9,89,Yes,5,3,86.0
SP9374,7,50,Yes,6,4,42.0
SP326,6,92,No,7,9,82.0
SP3482,9,50,No,9,3,51.0
SP1473,1,78,No,6,0,54.0
SP8524,5,46,Yes,9,9,30.0
SP4754,8,47,Yes,8,6,42.0
SP6947,1,40,No,9,6,13.0
SP1557,7,52,No,8,4,42.0
SP285,4,42,Yes,9,9,28.0
SP3921,2,94,No,7,3,73.0
SP7961,8,68,No,8,8,64.0
SP8938,5,53,No,8,9,39.0
SP1657,3,58,No,8,4,39.0
SP8582,6,98,No,5,1,88.0
SP4070,2,44,Yes,4,2,17.0
SP5931,1,85,Yes,4,4,59.0
SP2165,4,59,No,8,5,44.0
SP5624,2,79,Yes,4,8,56.0
SP8859,3,74,Yes,5,1,54.0
SP3087,1,64,No,6,9,43.0
SP1454,6,53,Yes,4,4,40.0
SP7306,5,85,No,8,9,68.0
SP7619,4,45,Yes,7,1,26.0
SP2843,4,87,Yes,8,4,73.0
SP3636,2,43,No,5,1,18.0
SP9882,1,85,Yes,8,5,62.0
SP9568,7,95,No,8,3,89.0
SP4738,4,62,No,8,5,46.0
SP6264,1,98,No,6,7,74.0
SP5584,4,69,Yes,7,2,53.0
SP430,2,40,No,5,1,13.0
SP9150,3,97,Yes,4,2,77.0
SP1421,7,97,No,9,9,91.0
SP9779,5,77,No,6,5,61.0
SP2106,8,56,No,5,4,52.0
SP272,9,83,No,8,9,81.0
SP3301,4,98,No,6,6,78.0
SP5750,9,60,Yes,4,3,56.0
SP8048,4,42,Yes,9,4,27.0
SP6184,4,51,No,9,6,30.0
SP8015,3,71,Yes,5,9,52.0
SP1128,3,89,Yes,9,1,71.0
SP2708,9,61,Yes,9,5,57.0
SP9677,5,94,Yes,4,0,78.0
SP9287,6,43,Yes,7,4,29.0
SP8964,4,44,Yes,8,7,26.0
SP4610,4,53,Yes,5,6,41.0
SP7407,1,52,No,5,8,26.0
SP9722,5,42,Yes,6,3,27.0
SP7525,6,86,Yes,7,5,75.0
SP6229,7,45,Yes,7,2,36.0
SP6925,1,76,Yes,6,5,54.0
SP5876,8,88,No,5,7,82.0
SP2860,9,61,Yes,9,9,58.0
SP2292,3,56,Yes,4,5,36.0
SP2483,2,64,No,8,0,40.0
SP9638,9,82,Yes,5,5,81.0
SP6775,2,42,No,6,1,19.0
SP92,6,90,Yes,9,1,80.0
SP8980,3,70,Yes,9,6,52.0
SP1996,9,78,Yes,4,3,74.0
SP3084,7,71,No,8,2,62.0
SP3097,5,91,No,4,4,74.0
SP7246,7,95,Yes,6,3,89.0
SP4381,2,94,Yes,6,8,72.0
SP3898,4,85,No,5,3,65.0
SP9712,5,93,No,4,9,78.0
SP9078,9,43,Yes,8,6,41.0
SP7092,2,98,No,9,8,79.0
SP3657,8,52,Yes,7,0,44.0
SP2840,9,45,No,7,9,46.0
SP5086,5,93,No,7,1,76.0
SP2686,1,89,Yes,5,2,69.0
SP1084,3,86,Yes,9,4,67.0
SP6170,9,63,Yes,5,9,60.0
SP4567,9,88,Yes,9,3,86.0
SP3656,2,41,No,6,5,16.0
SP5144,5,90,Yes,4,4,73.0
SP211,2,56,No,9,1,31.0
SP1309,7,59,Yes,6,6,54.0
SP1720,5,61,Yes,7,0,45.0
SP4580,8,54,Yes,5,9,49.0
SP2500,5,95,Yes,9,4,84.0
SP6274,6,62,Yes,5,4,51.0
SP3353,2,90,Yes,5,0,68.0
SP2667,6,89,No,8,4,79.0
SP384,1,89,No,7,1,64.0
SP1587,5,71,Yes,8,3,55.0
SP7781,2,66,Yes,6,7,47.0
SP5326,9,48,No,5,3,45.0
SP8541,8,47,No,5,8,39.0
SP7547,5,95,No,9,1,81.0
SP1670,3,83,Yes,4,3,64.0
SP9893,3,63,Yes,6,2,39.0
SP1902,1,84,No,9,6,58.0
SP1139,1,77,No,8,0,49.0
SP7649,5,66,No,5,3,52.0
SP8552,5,42,Yes,6,9,25.0
SP4913,9,46,Yes,4,4,44.0
SP1834,6,46,Yes,4,1,32.0
SP496,1,49,Yes,8,6,28.0
SP6859,6,50,No,5,2,35.0
SP964,2,88,No,4,8,67.0
SP140,9,56,Yes,5,9,52.0
SP3885,9,57,No,8,9,55.0
SP301,8,97,Yes,5,7,91.0
SP4046,7,91,Yes,4,3,84.0
SP1808,2,98,No,8,7,80.0
SP8735,4,90,Yes,9,6,72.0
SP3245,6,61,Yes,5,9,49.0
SP8833,5,56,Yes,8,8,43.0
SP6475,7,62,No,7,6,52.0
SP9978,5,70,Yes,9,0,55.0
SP6909,5,76,No,8,8,62.0
SP3357,1,83,No,7,0,54.0
SP2978,6,97,Yes,7,6,88.0
SP1910,6,65,Yes,5,4,55.0
SP9224,5,80,Yes,9,9,70.0
SP2565,7,84,Yes,6,1,76.0
SP5032,5,84,No,8,5,69.0
SP3575,5,78,No,5,9,66.0
SP9410,7,83,Yes,6,1,76.0
SP6435,2,55,Yes,8,4,35.0
SP5226,6,68,Yes,9,5,59.0
SP9140,2,42,No,7,8,21.0
SP7070,6,56,Yes,8,9,47.0
SP6625,8,91,No,7,8,88.0
SP2780,7,40,Yes,8,6,30.0
SP1953,3,74,No,7,7,56.0
SP52,3,69,No,4,2,51.0
SP1850,6,63,Yes,6,2,48.0
SP283,4,48,No,6,3,29.0
SP6639,5,98,Yes,6,3,81.0
SP8630,1,91,No,8,1,68.0
SP1181,1,61,Yes,8,6,39.0
SP874,5,59,Yes,6,2,44.0
SP3768,6,59,Yes,4,5,46.0
SP9530,3,76,No,7,0,56.0
SP9016,9,54,No,5,8,49.0
SP8787,9,65,Yes,4,8,62.0
SP9988,5,49,No,6,6,31.0
SP4139,9,52,No,5,9,48.0
SP9917,2,57,No,6,0,31.0
SP1791,6,70,No,5,7,56.0
SP3461,4,84,Yes,6,4,67.0
SP3406,7,73,Yes,5,9,64.0
SP4636,1,71,No,7,9,46.0
SP5487,5,95,No,8,1,82.0
SP8426,5,95,Yes,7,2,80.0
SP7771,5,47,Yes,8,3,35.0
SP4639,2,66,No,4,5,40.0
SP7483,5,42,No,7,2,29.0
SP2417,4,57,Yes,4,7,38.0
SP2739,6,74,No,4,6,61.0
SP4727,2,48,Yes,5,0,23.0
SP1984,7,42,No,4,6,33.0
SP9192,1,46,Yes,9,4,23.0
SP3147,5,48,Yes,6,4,33.0
SP1631,6,53,Yes,8,9,43.0
SP248,1,51,Yes,5,0,23.0
SP5068,2,73,Yes,8,0,52.0
SP8049,8,92,No,4,6,87.0
SP8719,1,88,Yes,4,5,63.0
SP9142,4,87,No,4,0,62.0
SP9343,5,60,Yes,5,8,45.0
SP3644,6,87,No,7,1,76.0
SP4292,9,60,Yes,9,7,60.0
SP4349,7,70,Yes,4,1,58.0
SP2693,2,56,Yes,6,4,38.0
SP4703,8,82,No,5,8,75.0
SP8723,9,46,Yes,7,9,45.0
SP4847,1,90,No,9,9,65.0
SP1534,1,77,Yes,6,7,52.0
SP57,8,95,Yes,7,3,91.0
SP1210,4,63,Yes,9,7,50.0
SP2073,8,73,No,4,6,64.0
SP4140,2,76,No,7,1,51.0
SP6528,1,90,Yes,7,6,66.0
SP1222,6,57,No,7,0,42.0
SP2314,6,81,No,4,7,69.0
SP7035,9,95,No,5,1,91.0
SP7789,2,73,No,9,1,54.0
SP7301,9,86,No,6,6,82.0
SP3463,4,71,Yes,9,5,55.0
SP1579,4,77,No,9,2,62.0
SP1665,7,51,No,9,3,44.0
SP9468,7,57,Yes,7,8,48.0
SP5170,3,61,Yes,8,3,42.0
SP4507,4,60,Yes,9,9,43.0
SP5519,9,42,No,5,4,38.0
SP1007,5,97,Yes,8,5,85.0
SP8592,6,78,No,9,7,67.0
SP2914,1,74,No,4,0,52.0
SP9664,1,63,Yes,8,3,36.0
SP9814,8,81,No,7,2,72.0
SP9217,1,54,No,7,7,28.0
SP2968,2,51,No,4,5,27.0
SP4800,6,59,Yes,6,5,48.0
SP5743,2,49,No,9,9,29.0
SP1368,6,85,Yes,9,1,76.0
SP8948,2,96,No,8,7,73.0
SP8548,5,91,No,6,3,73.0
SP4113,4,84,Yes,4,5,71.0
SP6707,3,94,Yes,7,1,74.0
SP7612,4,71,Yes,4,9,51.0
SP6059,1,67,No,9,4,38.0
SP457,8,51,Yes,7,2,45.0
SP7270,8,67,Yes,9,5,62.0
SP7756,8,91,No,8,4,84.0
SP9282,4,56,No,4,7,36.0
SP9872,5,68,Yes,8,9,56.0
SP8522,7,51,Yes,4,8,46.0
SP1443,1,83,Yes,5,8,63.0
SP5046,8,53,Yes,8,5,49.0
SP2563,3,91,Yes,7,9,74.0
SP3352,9,42,Yes,7,2,40.0
SP589,1,64,Yes,7,8,40.0
SP636,9,54,Yes,8,6,52.0
SP2054,5,84,Yes,4,7,73.0
SP3360,3,50,No,9,5,32.0
SP9004,2,49,No,6,4,26.0
SP4281,5,84,No,4,7,69.0
SP3831,6,75,No,4,6,62.0
SP6339,5,55,Yes,4,9,37.0
SP2632,6,94,Yes,9,2,89.0
SP7352,9,45,No,4,9,40.0
SP7644,1,96,No,4,0,72.0
SP7207,1,95,Yes,8,1,68.0
SP581,8,77,No,7,6,67.0
SP8155,5,80,Yes,7,5,65.0
SP6818,3,40,No,6,1,18.0
SP6847,4,53,Yes,9,8,40.0
SP2193,6,98,No,8,5,89.0
SP1121,5,51,Yes,7,1,38.0
SP3812,9,66,Yes,4,7,62.0
SP9397,7,95,No,9,6,87.0
SP5330,8,92,Yes,7,7,89.0
SP6985,8,60,No,4,6,55.0
SP1374,4,85,Yes,6,8,70.0
SP6592,6,53,Yes,5,3,40.0
SP5904,4,73,Yes,7,6,57.0
SP9414,4,60,No,4,1,39.0
SP3472,2,91,Yes,5,3,68.0
SP1566,4,53,Yes,9,1,33.0
SP7793,6,74,No,6,9,62.0
SP9186,4,62,No,5,4,43.0
SP2056,2,52,No,5,4,24.0
SP1382,3,77,Yes,4,1,56.0
SP8659,5,88,No,5,2,71.0
SP1897,9,51,No,8,3,48.0
SP9025,7,59,No,7,2,51.0
SP7701,2,96,No,5,5,75.0
SP1646,1,81,No,6,4,54.0
SP2737,6,62,No,5,7,50.0
SP4870,8,77,No,9,0,71.0
SP1891,8,92,Yes,8,8,89.0
SP455,6,87,Yes,5,7,72.0
SP1946,6,74,Yes,7,6,64.0
SP6913,7,61,Yes,9,8,55.0
SP530,6,51,Yes,7,3,37.0
SP2933,6,53,No,5,6,40.0
SP5821,4,94,Yes,4,7,76.0
SP3043,1,71,Yes,6,0,47.0
SP3529,5,58,No,8,8,47.0
SP3022,7,72,Yes,5,7,62.0
SP5771,3,40,Yes,9,9,20.0
SP3236,1,68,No,8,1,39.0
SP7011,3,46,No,4,9,28.0
SP252,1,75,No,5,3,44.0
SP8306,1,84,No,7,7,58.0
SP2420,6,69,Yes,6,5,60.0
SP9670,8,58,No,6,6,51.0
SP5852,2,90,Yes,7,6,64.0
SP2863,1,83,Yes,7,6,59.0
SP2827,6,95,Yes,6,7,81.0
SP8081,9,63,No,9,7,62.0
SP5608,7,79,No,7,3,69.0
SP6477,3,84,Yes,5,2,63.0
SP1244,1,59,No,9,6,34.0
SP7614,6,96,No,4,9,84.0
SP7244,1,63,No,7,8,40.0
SP3914,2,48,No,9,9,29.0
SP3587,5,72,Yes,9,2,58.0
SP4796,7,75,Yes,4,1,67.0
SP5189,5,90,No,4,5,76.0
SP928,5,52,Yes,9,8,38.0
SP871,8,77,Yes,6,4,71.0
SP611,1,44,Yes,8,3,20.0
SP7819,4,98,Yes,6,7,80.0
SP1768,3,99,Yes,6,8,83.0
SP3535,7,87,No,7,8,79.0
SP4534,1,64,Yes,8,0,36.0
SP9824,3,69,No,6,2,48.0
SP5107,4,62,No,6,7,45.0
SP6313,4,90,Yes,5,3,72.0
SP5459,1,46,No,5,0,19.0
SP7687,8,88,Yes,4,5,82.0
SP1746,2,73,Yes,4,5,49.0
SP4702,7,60,No,7,2,52.0
SP3664,2,94,No,4,9,66.0
SP7601,1,87,Yes,9,9,65.0
SP3781,4,46,No,5,0,27.0
SP4448,5,99,Yes,6,4,87.0
SP7891,1,44,Yes,9,7,16.0
SP5337,4,68,No,4,4,51.0
SP73,8,79,Yes,8,6,73.0
SP4474,9,61,Yes,4,7,56.0
SP1868,5,85,Yes,9,1,73.0
SP7400,9,56,Yes,7,9,55.0
SP5877,2,79,No,5,8,54.0
SP3882,9,53,No,5,1,46.0
SP367,5,51,Yes,6,4,36.0
SP7264,6,55,Yes,4,9,40.0
SP3160,2,50,Yes,7,5,28.0
SP5627,2,53,Yes,7,2,25.0
SP6629,1,77,No,7,5,52.0
SP9731,7,91,No,9,3,82.0
SP9728,8,42,Yes,5,0,32.0
SP6436,7,70,Yes,8,4,60.0
SP8511,6,60,Yes,4,3,49.0
SP5533,4,85,Yes,7,4,64.0
SP3412,7,98,Yes,5,7,90.0
SP4037,5,57,No,5,8,39.0
SP4942,3,45,No,5,2,24.0
SP8432,1,95,No,6,1,70.0
SP4308,2,65,Yes,9,1,45.0
SP9048,7,69,Yes,5,7,61.0
SP851,2,73,No,6,0,48.0
SP1103,2,51,No,9,9,28.0
SP1109,9,90,Yes,6,0,90.0
SP3071,3,70,Yes,5,4,47.0
SP5564,2,42,No,4,7,18.0
SP1416,5,63,No,5,2,49.0
SP3074,2,77,Yes,6,9,53.0
SP72,1,61,Yes,6,6,37.0
SP261,9,60,Yes,6,1,55.0
SP578,8,45,Yes,4,7,39.0
SP2368,9,68,Yes,4,8,67.0
SP1166,8,47,Yes,6,2,42.0
SP560,6,70,No,8,5,61.0
SP2291,3,94,Yes,5,4,72.0
SP8343,7,50,No,7,7,40.0
SP8009,2,59,Yes,5,6,38.0
SP2210,8,89,No,6,7,83.0
SP1504,8,56,Yes,5,7,51.0
SP808,3,55,Yes,8,5,34.0
SP3454,1,79,No,4,1,52.0
SP2013,4,99,No,6,4,80.0
SP8390,1,55,No,4,3,27.0
SP1846,5,50,Yes,4,3,34.0
SP2365,7,61,Yes,9,9,53.0
SP2561,9,93,Yes,9,6,97.0
SP7109,1,41,No,4,3,15.0
SP8028,8,46,No,9,5,41.0
SP7885,4,57,No,5,4,36.0
SP812,6,92,No,9,2,82.0
SP6276,9,51,Yes,4,7,46.0
SP6923,5,71,No,8,0,57.0
SP9047,7,84,No,7,0,74.0
SP3997,9,67,No,4,6,63.0
SP9338,2,83,No,7,6,60.0
SP3698,9,49,Yes,7,1,46.0
SP6671,9,58,No,7,8,54.0
SP4217,8,42,No,8,2,38.0
SP5514,5,50,No,5,5,31.0
SP6580,7,43,Yes,9,6,36.0
SP1219,4,92,Yes,8,2,77.0
SP7097,3,43,Yes,9,0,25.0
SP3388,8,78,No,8,1,73.0
SP9762,2,53,No,4,7,29.0
SP2647,8,69,No,6,7,66.0
SP4959,6,92,Yes,6,9,83.0
SP6146,1,57,No,5,9,32.0
SP684,4,75,Yes,8,9,59.0
SP1114,8,95,No,9,9,91.0
SP8310,2,89,No,9,4,67.0
SP8347,9,41,No,9,8,39.0
SP5742,2,67,No,8,2,44.0
SP5772,5,79,Yes,4,4,64.0
SP7094,5,94,Yes,6,3,79.0
SP1596,1,90,Yes,5,5,67.0
SP169,3,40,No,4,6,19.0
SP906,6,92,Yes,9,7,80.0
SP6077,8,82,Yes,4,0,70.0
SP4876,4,79,No,8,5,65.0
SP1211,4,44,Yes,6,9,28.0
SP9910,4,63,No,4,8,45.0
SP6919,7,65,Yes,6,5,62.0
SP546,9,82,No,5,8,80.0
SP6959,6,67,No,5,5,56.0
SP3435,9,42,Yes,8,0,40.0
SP7030,3,41,Yes,9,4,23.0
SP1365,3,88,Yes,8,3,68.0
SP2688,3,84,No,6,4,67.0
SP48,5,75,Yes,4,0,62.0
SP7803,2,64,No,7,1,39.0
SP7115,2,69,No,8,3,45.0
SP1038,1,85,No,4,1,57.0
SP9065,3,94,Yes,5,1,74.0
SP6691,7,58,Yes,4,1,47.0
SP9614,1,76,Yes,9,7,53.0
SP3492,1,61,No,8,6,38.0
SP1957,4,47,No,5,3,29.0
SP6418,3,90,Yes,4,5,64.0
SP7903,8,57,Yes,7,6,52.0
SP781,8,65,Yes,4,7,59.0
SP2710,7,69,No,7,1,58.0
SP4129,5,53,Yes,6,4,40.0
SP5343,2,71,Yes,4,7,50.0
SP8776,1,96,No,7,5,72.0
SP5132,4,88,Yes,4,5,72.0
SP408,6,56,Yes,7,0,47.0
SP5534,6,41,Yes,7,8,32.0
SP5575,7,53,Yes,5,7,44.0
SP734,8,44,No,4,3,37.0
SP4849,4,44,Yes,9,1,23.0
SP9562,5,90,Yes,4,3,74.0
SP763,4,73,Yes,4,8,59.0
SP2789,9,54,Yes,4,7,53.0
SP429,1,93,Yes,7,8,68.0
SP5896,5,98,Yes,4,7,83.0
SP3010,6,71,No,8,6,61.0
SP5935,2,70,Yes,5,8,47.0
SP9825,8,49,Yes,6,9,41.0
SP7211,7,89,No,9,4,76.0
SP8812,4,93,No,8,5,74.0
SP2435,8,83,Yes,7,8,79.0
SP3384,9,46,No,8,5,41.0
SP4201,1,54,No,9,6,24.0
SP3390,8,87,Yes,5,6,78.0
SP5208,3,57,No,8,1,38.0
SP3991,2,98,No,7,9,77.0
SP5919,8,75,Yes,8,2,69.0
SP8741,1,70,Yes,4,0,44.0
SP2025,6,64,No,8,0,52.0
SP4003,5,62,No,6,9,48.0
SP9436,1,97,Yes,4,5,71.0
SP1930,9,65,Yes,7,3,62.0
SP7950,1,97,Yes,8,0,71.0
SP9117,8,55,No,8,3,49.0
SP9499,3,57,No,9,2,36.0
SP9624,1,52,Yes,6,6,25.0
SP2178,6,56,No,4,9,46.0
SP1578,2,97,No,7,6,75.0
SP2158,4,52,No,9,5,35.0
SP3099,2,74,No,6,2,53.0
SP4770,4,67,No,7,2,47.0
SP7379,1,86,Yes,7,3,67.0
SP9358,9,55,Yes,7,8,50.0
SP4988,1,60,Yes,7,4,33.0
SP1361,8,57,No,8,2,51.0
SP7829,1,49,No,8,7,26.0
SP9464,7,96,Yes,6,9,92.0
SP9613,8,47,No,6,7,45.0
SP5037,5,75,No,4,0,58.0
SP7606,2,44,Yes,4,5,17.0
SP2837,2,46,Yes,4,6,20.0
SP8016,1,45,Yes,6,5,18.0
SP7507,8,76,Yes,6,5,72.0
SP7293,1,59,Yes,5,3,34.0
SP6199,3,49,Yes,4,5,29.0
SP3982,1,62,Yes,4,5,32.0
SP8892,3,62,No,7,0,40.0
SP6168,9,40,No,9,3,38.0
SP5611,5,50,No,6,0,34.0
SP8281,4,54,Yes,5,9,38.0
SP6198,9,45,Yes,8,4,43.0
SP8353,6,93,Yes,5,0,81.0
SP3562,6,75,Yes,4,3,63.0
SP7338,1,85,No,5,6,57.0
SP2360,5,82,Yes,7,8,68.0
SP5618,2,53,Yes,7,4,26.0
SP6819,1,56,No,7,4,28.0
SP5071,4,81,No,7,9,70.0
SP4111,2,51,Yes,4,2,22.0
SP680,7,67,No,5,2,59.0
SP1985,5,97,Yes,7,3,82.0
SP3949,9,80,No,9,7,82.0
SP6439,1,55,No,7,3,26.0
SP785,8,42,Yes,7,4,37.0
SP5735,7,60,Yes,5,5,53.0
SP3887,8,87,No,6,7,80.0
SP7342,7,90,No,9,8,82.0
SP6975,9,55,No,7,3,55.0
SP3323,2,61,Yes,6,7,42.0
SP2076,9,85,No,5,2,81.0
SP3753,8,96,No,8,3,89.0
SP7150,1,75,No,9,8,48.0
SP9273,2,60,No,4,5,35.0
SP4925,9,86,Yes,7,6,88.0
SP986,3,78,Yes,7,3,60.0
SP962,4,81,Yes,8,4,66.0
SP9875,8,88,No,7,4,82.0
SP3833,9,43,No,4,4,40.0
SP30,8,75,Yes,8,3,72.0
SP4092,6,40,No,6,5,25.0
SP3531,4,72,No,5,4,56.0
SP3398,1,62,Yes,8,9,37.0
SP6304,1,40,Yes,6,5,11.0
SP6449,1,58,No,4,0,32.0
SP3181,2,64,Yes,4,2,42.0
SP5356,2,80,No,9,2,59.0
SP869,6,68,Yes,4,8,57.0
SP6657,2,90,Yes,9,0,72.0
SP6028,9,61,No,9,6,64.0
SP2021,6,51,Yes,7,0,37.0
SP8602,3,75,Yes,9,4,60.0
SP4252,2,57,No,5,8,30.0
SP9445,4,86,No,6,5,68.0
SP1728,6,96,Yes,5,6,83.0
SP9519,8,91,No,4,6,86.0
SP6776,4,56,No,9,3,40.0
SP4208,7,98,No,6,1,88.0
SP4031,6,66,Yes,6,8,53.0
SP1300,2,95,Yes,5,7,78.0
SP6666,2,90,Yes,6,9,68.0
SP3155,3,48,Yes,7,3,27.0
SP6209,2,57,No,6,3,30.0
SP1164,8,57,No,6,1,50.0
SP7923,3,86,Yes,6,9,68.0
SP8557,5,96,Yes,6,8,85.0
SP8415,4,64,Yes,5,5,47.0
SP7273,1,96,Yes,9,4,73.0
SP4198,4,66,Yes,8,6,51.0
SP113,2,63,No,9,4,39.0
SP3109,6,54,No,4,4,41.0
SP2,3,82,Yes,4,8,65.0
SP9652,6,55,No,6,0,44.0
SP6936,7,53,No,8,8,47.0
SP7214,3,72,Yes,8,6,54.0
SP5590,5,41,No,8,4,26.0
SP9590,5,77,No,7,0,62.0
SP643,6,66,No,8,5,56.0
SP3117,5,43,Yes,7,4,28.0
SP5081,3,82,No,6,8,64.0
SP5465,5,99,Yes,6,0,82.0
SP9098,6,97,Yes,8,6,88.0
SP1159,5,54,No,9,4,40.0
SP9461,3,85,No,9,7,65.0
SP8667,9,50,No,6,5,47.0
SP963,9,85,Yes,8,1,83.0
SP6479,9,92,No,4,3,86.0
SP7269,9,95,Yes,5,0,93.0
SP750,5,79,No,9,5,64.0
SP845,9,94,No,8,0,92.0
SP3766,8,78,Yes,8,3,71.0
SP3258,1,56,Yes,8,3,32.0
SP6714,6,62,No,4,3,51.0
SP5195,1,57,Yes,9,1,33.0
SP6485,2,99,Yes,8,1,77.0
SP5347,5,61,Yes,9,5,47.0
